year,month,day,time,latitude,longitude,depth..m.,location,Chlorophyll..ug.L.,Water.Temperature..C.,Pressure..dbar.,Salinity..PSU.
2012,3,1,12:30:15,32.867,-117.257,-3,Scripps Pier,1.101,14.1844,5.158,33.1299
2012,3,1,12:38:15,32.867,-117.257,-3,Scripps Pier,1.082,14.1812,5.106,33.1318
2012,3,1,12:46:15,32.867,-117.257,-3,Scripps Pier,1.091,14.1858,5.072,33.127
2012,3,1,12:54:15,32.867,-117.257,-3,Scripps Pier,1.084,14.1851,5.054,33.1296
2012,3,1,13:02:15,32.867,-117.257,-3,Scripps Pier,1.082,14.1833,5.09,33.1349
2012,3,1,13:10:15,32.867,-117.257,-3,Scripps Pier,1.089,14.1845,5.029,33.1442
2012,3,1,13:18:15,32.867,-117.257,-3,Scripps Pier,1.085,14.1874,5.013,33.1419
2012,3,1,13:26:15,32.867,-117.257,-3,Scripps Pier,1.086,14.1849,5.017,33.1463
2012,3,1,13:34:15,32.867,-117.257,-3,Scripps Pier,1.079,14.1742,4.987,33.1378
2012,3,1,13:42:15,32.867,-117.257,-3,Scripps Pier,1.08,14.1731,4.965,33.1488
2012,3,1,13:50:15,32.867,-117.257,-3,Scripps Pier,1.076,14.1613,4.911,33.1494
2012,3,1,13:58:15,32.867,-117.257,-3,Scripps Pier,1.074,14.1479,4.977,33.1534
2012,3,1,14:06:15,32.867,-117.257,-3,Scripps Pier,1.081,14.1704,4.893,33.1604
2012,3,1,14:14:15,32.867,-117.257,-3,Scripps Pier,1.079,14.1748,4.904,33.1523
2012,3,1,14:22:15,32.867,-117.257,-3,Scripps Pier,1.085,14.137,4.847,33.144
2012,3,1,14:30:15,32.867,-117.257,-3,Scripps Pier,1.051,14.1087,4.833,33.1229
2012,3,1,14:38:15,32.867,-117.257,-3,Scripps Pier,1.058,14.1517,4.786,33.1504
2012,3,1,14:46:15,32.867,-117.257,-3,Scripps Pier,1.059,14.1572,4.775,33.1559
2012,3,1,14:54:15,32.867,-117.257,-3,Scripps Pier,1.051,14.1468,4.757,33.1587
2012,3,1,15:02:15,32.867,-117.257,-3,Scripps Pier,1.05,14.1028,4.746,33.1247
2012,3,1,15:10:15,32.867,-117.257,-3,Scripps Pier,1.046,14.0975,4.7,33.1327
2012,3,1,15:18:15,32.867,-117.257,-3,Scripps Pier,1.051,14.1069,4.669,33.1392
2012,3,1,15:26:15,32.867,-117.257,-3,Scripps Pier,1.047,14.1045,4.645,33.1421
2012,3,1,15:34:15,32.867,-117.257,-3,Scripps Pier,1.057,14.1071,4.679,33.1424
2012,3,1,15:42:15,32.867,-117.257,-3,Scripps Pier,1.046,14.1113,4.589,33.1471
2012,3,1,15:50:15,32.867,-117.257,-3,Scripps Pier,1.044,14.0541,4.597,33.1232
2012,3,1,15:58:15,32.867,-117.257,-3,Scripps Pier,1.039,14.08,4.566,33.1414
2012,3,1,16:06:15,32.867,-117.257,-3,Scripps Pier,1.036,14.0507,4.544,33.124
2012,3,1,16:14:15,32.867,-117.257,-3,Scripps Pier,1.049,14.0956,4.54,33.1446
2012,3,1,16:22:15,32.867,-117.257,-3,Scripps Pier,1.038,14.0627,4.495,33.1325
2012,3,1,16:30:15,32.867,-117.257,-3,Scripps Pier,1.034,14.1274,4.487,33.1637
2012,3,1,16:38:15,32.867,-117.257,-3,Scripps Pier,1.041,14.0629,4.462,33.1331
2012,3,1,16:46:15,32.867,-117.257,-3,Scripps Pier,1.024,14.1088,4.453,33.1607
2012,3,1,16:54:15,32.867,-117.257,-3,Scripps Pier,1.042,14.0905,4.416,33.1517
2012,3,1,17:02:15,32.867,-117.257,-3,Scripps Pier,1.027,14.0872,4.402,33.1441
2012,3,1,17:10:15,32.867,-117.257,-3,Scripps Pier,1.023,14.1115,4.38,33.1713
2012,3,1,17:18:15,32.867,-117.257,-3,Scripps Pier,1.03,14.1105,4.363,33.1649
2012,3,1,17:26:15,32.867,-117.257,-3,Scripps Pier,1.029,14.1095,4.332,33.1582
2012,3,1,17:34:15,32.867,-117.257,-3,Scripps Pier,1.048,14.119,4.362,33.1626
2012,3,1,17:42:15,32.867,-117.257,-3,Scripps Pier,1.017,14.1372,4.345,33.1636
2012,3,1,17:50:15,32.867,-117.257,-3,Scripps Pier,1.021,14.1439,4.313,33.1801
2012,3,1,17:58:15,32.867,-117.257,-3,Scripps Pier,1.011,14.1432,4.28,33.1826
2012,3,1,18:06:15,32.867,-117.257,-3,Scripps Pier,0.995,14.16,4.3,33.174
2012,3,1,18:14:15,32.867,-117.257,-3,Scripps Pier,1.017,14.1839,4.272,33.1734
2012,3,1,18:22:15,32.867,-117.257,-3,Scripps Pier,1.025,14.1934,4.296,33.1771
2012,3,1,18:30:15,32.867,-117.257,-3,Scripps Pier,1.023,14.1766,4.268,33.182
2012,3,1,18:38:15,32.867,-117.257,-3,Scripps Pier,1.037,14.2389,4.27,33.1763
2012,3,1,18:46:15,32.867,-117.257,-3,Scripps Pier,0.999,14.2404,4.233,33.1896
2012,3,1,18:54:15,32.867,-117.257,-3,Scripps Pier,1.004,14.2077,4.255,33.2034
2012,3,1,19:02:15,32.867,-117.257,-3,Scripps Pier,1.004,14.2144,4.246,33.1984
2012,3,1,19:10:15,32.867,-117.257,-3,Scripps Pier,1.034,14.2923,4.254,33.1921
2012,3,1,19:18:15,32.867,-117.257,-3,Scripps Pier,1.029,14.2746,4.258,33.2005
2012,3,1,19:26:15,32.867,-117.257,-3,Scripps Pier,1.016,14.3076,4.278,33.1977
2012,3,1,19:34:15,32.867,-117.257,-3,Scripps Pier,1.013,14.3069,4.308,33.1935
2012,3,1,19:42:15,32.867,-117.257,-3,Scripps Pier,1.028,14.288,4.334,33.2026
2012,3,1,19:50:15,32.867,-117.257,-3,Scripps Pier,1.019,14.328,4.283,33.1975
2012,3,1,19:58:15,32.867,-117.257,-3,Scripps Pier,1.02,14.3495,4.318,33.1977
2012,3,1,20:06:15,32.867,-117.257,-3,Scripps Pier,1.027,14.3538,4.28,33.1991
2012,3,1,20:14:15,32.867,-117.257,-3,Scripps Pier,1.045,14.3811,4.319,33.1993
2012,3,1,20:22:15,32.867,-117.257,-3,Scripps Pier,1.034,14.4156,4.323,33.1965
2012,3,1,20:30:15,32.867,-117.257,-3,Scripps Pier,1.06,14.4102,4.274,33.1974
2012,3,1,20:38:15,32.867,-117.257,-3,Scripps Pier,1.046,14.4713,4.301,33.181
2012,3,1,20:46:15,32.867,-117.257,-3,Scripps Pier,1.038,14.5139,4.347,33.1817
2012,3,1,20:54:15,32.867,-117.257,-3,Scripps Pier,1.059,14.5593,4.305,33.1814
2012,3,1,21:02:15,32.867,-117.257,-3,Scripps Pier,1.077,14.5955,4.35,33.1827
2012,3,1,21:10:15,32.867,-117.257,-3,Scripps Pier,1.145,14.6346,4.426,33.1817
2012,3,1,21:18:15,32.867,-117.257,-3,Scripps Pier,1.093,14.6475,4.358,33.1822
2012,3,1,21:26:15,32.867,-117.257,-3,Scripps Pier,1.077,14.5912,4.371,33.1892
2012,3,1,21:34:15,32.867,-117.257,-3,Scripps Pier,1.072,14.6907,4.435,33.1855
2012,3,1,21:42:15,32.867,-117.257,-3,Scripps Pier,1.161,14.6844,4.44,33.1862
2012,3,1,21:50:15,32.867,-117.257,-3,Scripps Pier,1.046,14.588,4.461,33.1956
2012,3,1,21:58:15,32.867,-117.257,-3,Scripps Pier,1.074,14.6443,4.441,33.194
2012,3,1,22:06:15,32.867,-117.257,-3,Scripps Pier,1.057,14.7149,4.405,33.1914
2012,3,1,22:14:15,32.867,-117.257,-3,Scripps Pier,1.091,14.762,4.519,33.1905
2012,3,1,22:22:15,32.867,-117.257,-3,Scripps Pier,1.143,14.7241,4.513,33.1921
2012,3,1,22:30:15,32.867,-117.257,-3,Scripps Pier,1.099,14.6993,4.523,33.1914
2012,3,1,22:38:15,32.867,-117.257,-3,Scripps Pier,1.141,14.7003,4.582,33.1908
2012,3,1,22:46:15,32.867,-117.257,-3,Scripps Pier,1.121,14.7015,4.548,33.1906
2012,3,1,22:54:15,32.867,-117.257,-3,Scripps Pier,1.121,14.7025,4.623,33.1917
2012,3,1,23:02:15,32.867,-117.257,-3,Scripps Pier,1.1,14.6664,4.529,33.1936
2012,3,1,23:10:15,32.867,-117.257,-3,Scripps Pier,1.1,14.66,4.631,33.1943
2012,3,1,23:18:15,32.867,-117.257,-3,Scripps Pier,1.126,14.6612,4.611,33.1929
2012,3,1,23:26:15,32.867,-117.257,-3,Scripps Pier,1.137,14.6646,4.585,33.1928
2012,3,1,23:34:15,32.867,-117.257,-3,Scripps Pier,1.169,14.677,4.641,33.1937
2012,3,1,23:42:15,32.867,-117.257,-3,Scripps Pier,1.168,14.6931,4.684,33.1928
2012,3,1,23:50:15,32.867,-117.257,-3,Scripps Pier,1.153,14.7116,4.709,33.192
2012,3,1,23:58:15,32.867,-117.257,-3,Scripps Pier,1.173,14.7092,4.706,33.193
2012,3,2,0:06:15,32.867,-117.257,-3,Scripps Pier,1.2,14.7784,4.709,33.1826
2012,3,2,0:14:15,32.867,-117.257,-3,Scripps Pier,1.169,14.8002,4.698,33.1815
2012,3,2,0:22:15,32.867,-117.257,-3,Scripps Pier,1.152,14.7421,4.726,33.1861
2012,3,2,0:30:15,32.867,-117.257,-3,Scripps Pier,1.175,14.7434,4.677,33.1885
2012,3,2,0:38:15,32.867,-117.257,-3,Scripps Pier,1.157,14.6999,4.811,33.1902
2012,3,2,0:46:15,32.867,-117.257,-3,Scripps Pier,1.174,14.7055,4.796,33.19
2012,3,2,0:54:15,32.867,-117.257,-3,Scripps Pier,1.198,14.7155,4.741,33.1877
2012,3,2,1:02:15,32.867,-117.257,-3,Scripps Pier,1.158,14.6897,4.797,33.1865
2012,3,2,1:10:15,32.867,-117.257,-3,Scripps Pier,1.169,14.6564,4.865,33.186
2012,3,2,1:18:15,32.867,-117.257,-3,Scripps Pier,1.209,14.6692,4.775,33.1879
2012,3,2,1:26:15,32.867,-117.257,-3,Scripps Pier,1.159,14.5701,4.793,33.1776
2012,3,2,1:34:15,32.867,-117.257,-3,Scripps Pier,1.18,14.5798,4.82,33.1881
2012,3,2,1:42:15,32.867,-117.257,-3,Scripps Pier,1.189,14.5869,4.862,33.1922
2012,3,2,1:50:15,32.867,-117.257,-3,Scripps Pier,1.206,14.59,4.784,33.1909
2012,3,2,1:58:15,32.867,-117.257,-3,Scripps Pier,1.213,14.6029,4.809,33.1942
2012,3,2,2:06:15,32.867,-117.257,-3,Scripps Pier,1.217,14.5908,4.866,33.1927
2012,3,2,2:14:15,32.867,-117.257,-3,Scripps Pier,1.209,14.5863,4.932,33.1916
2012,3,2,2:22:15,32.867,-117.257,-3,Scripps Pier,1.189,14.5369,4.848,33.1669
2012,3,2,2:30:15,32.867,-117.257,-3,Scripps Pier,1.191,14.4361,4.842,33.1823
2012,3,2,2:38:15,32.867,-117.257,-3,Scripps Pier,1.196,14.5263,4.851,33.1694
2012,3,2,2:46:15,32.867,-117.257,-3,Scripps Pier,1.184,14.404,4.846,33.1756
2012,3,2,2:54:15,32.867,-117.257,-3,Scripps Pier,1.188,14.4469,4.853,33.1707
2012,3,2,3:02:15,32.867,-117.257,-3,Scripps Pier,1.18,14.3298,4.886,33.1876
2012,3,2,3:10:15,32.867,-117.257,-3,Scripps Pier,1.174,14.2324,4.823,33.2202
2012,3,2,3:18:15,32.867,-117.257,-3,Scripps Pier,1.185,14.2788,4.84,33.2008
2012,3,2,3:26:15,32.867,-117.257,-3,Scripps Pier,1.192,14.3571,4.776,33.1792
2012,3,2,3:34:15,32.867,-117.257,-3,Scripps Pier,1.192,14.3957,4.889,33.1742
2012,3,2,3:42:15,32.867,-117.257,-3,Scripps Pier,1.19,14.3824,4.878,33.1705
2012,3,2,3:50:15,32.867,-117.257,-3,Scripps Pier,1.187,14.3597,4.861,33.1899
2012,3,2,3:58:15,32.867,-117.257,-3,Scripps Pier,1.187,14.3699,4.87,33.1924
2012,3,2,4:06:15,32.867,-117.257,-3,Scripps Pier,1.189,14.3659,4.848,33.1776
2012,3,2,4:14:15,32.867,-117.257,-3,Scripps Pier,1.192,14.3734,4.85,33.1644
2012,3,2,4:22:15,32.867,-117.257,-3,Scripps Pier,1.194,14.373,4.835,33.1749
2012,3,2,4:30:15,32.867,-117.257,-3,Scripps Pier,1.191,14.3681,4.875,33.1646
2012,3,2,4:38:15,32.867,-117.257,-3,Scripps Pier,1.193,14.3706,4.837,33.1702
2012,3,2,4:46:15,32.867,-117.257,-3,Scripps Pier,1.219,14.3846,4.796,33.1827
2012,3,2,4:54:15,32.867,-117.257,-3,Scripps Pier,1.192,14.3758,4.826,33.1868
2012,3,2,5:02:15,32.867,-117.257,-3,Scripps Pier,1.189,14.3698,4.835,33.2005
2012,3,2,5:10:15,32.867,-117.257,-3,Scripps Pier,1.194,14.3623,4.739,33.187
2012,3,2,5:18:15,32.867,-117.257,-3,Scripps Pier,1.19,14.3621,4.886,33.1856
2012,3,2,5:26:15,32.867,-117.257,-3,Scripps Pier,1.186,14.411,4.852,33.2199
2012,3,2,5:34:15,32.867,-117.257,-3,Scripps Pier,1.189,14.3831,4.808,33.2084
2012,3,2,5:42:15,32.867,-117.257,-3,Scripps Pier,1.194,14.3645,4.861,33.1913
2012,3,2,5:50:15,32.867,-117.257,-3,Scripps Pier,1.19,14.3448,4.812,33.1942
2012,3,2,5:58:15,32.867,-117.257,-3,Scripps Pier,1.196,14.3823,4.905,33.217
2012,3,2,6:06:15,32.867,-117.257,-3,Scripps Pier,1.188,14.3745,4.865,33.2186
2012,3,2,6:14:15,32.867,-117.257,-3,Scripps Pier,1.189,14.3484,4.84,33.2099
2012,3,2,6:22:15,32.867,-117.257,-3,Scripps Pier,1.189,14.298,4.844,33.1976
2012,3,2,6:30:15,32.867,-117.257,-3,Scripps Pier,1.191,14.3154,4.829,33.2029
2012,3,2,6:38:15,32.867,-117.257,-3,Scripps Pier,1.187,14.326,4.851,33.2087
2012,3,2,6:46:15,32.867,-117.257,-3,Scripps Pier,1.186,14.3352,4.923,33.2123
2012,3,2,6:54:15,32.867,-117.257,-3,Scripps Pier,1.188,14.3462,4.876,33.2154
2012,3,2,7:02:15,32.867,-117.257,-3,Scripps Pier,1.186,14.3316,4.849,33.2123
2012,3,2,7:10:15,32.867,-117.257,-3,Scripps Pier,1.19,14.3162,4.842,33.2091
2012,3,2,7:18:15,32.867,-117.257,-3,Scripps Pier,1.186,14.3,4.958,33.2093
2012,3,2,7:26:15,32.867,-117.257,-3,Scripps Pier,1.192,14.2988,4.924,33.2107
2012,3,2,7:34:15,32.867,-117.257,-3,Scripps Pier,1.2,14.2915,4.917,33.2121
2012,3,2,7:42:15,32.867,-117.257,-3,Scripps Pier,1.204,14.2942,4.892,33.212
2012,3,2,7:50:15,32.867,-117.257,-3,Scripps Pier,1.2,14.2599,4.901,33.2132
2012,3,2,7:58:15,32.867,-117.257,-3,Scripps Pier,1.188,14.2456,5.006,33.2195
2012,3,2,8:06:15,32.867,-117.257,-3,Scripps Pier,1.192,14.2473,4.987,33.2131
2012,3,2,8:14:15,32.867,-117.257,-3,Scripps Pier,1.207,14.2349,4.944,33.212
2012,3,2,8:22:15,32.867,-117.257,-3,Scripps Pier,1.194,14.2117,4.985,33.2122
2012,3,2,8:30:15,32.867,-117.257,-3,Scripps Pier,1.186,14.2334,5.025,33.2267
2012,3,2,8:38:15,32.867,-117.257,-3,Scripps Pier,1.185,14.2458,5.004,33.2306
2012,3,2,8:46:15,32.867,-117.257,-3,Scripps Pier,1.177,14.237,5.029,33.2286
2012,3,2,8:54:15,32.867,-117.257,-3,Scripps Pier,1.186,14.1872,5.048,33.2176
2012,3,2,9:02:15,32.867,-117.257,-3,Scripps Pier,1.181,14.1782,5.024,33.2257
2012,3,2,9:10:15,32.867,-117.257,-3,Scripps Pier,1.181,14.2044,5.109,33.2296
2012,3,2,9:18:15,32.867,-117.257,-3,Scripps Pier,1.171,14.2353,5.085,33.2331
2012,3,2,9:26:15,32.867,-117.257,-3,Scripps Pier,1.172,14.2329,5.082,33.2322
2012,3,2,9:34:15,32.867,-117.257,-3,Scripps Pier,1.169,14.2715,5.138,33.235
2012,3,2,9:42:15,32.867,-117.257,-3,Scripps Pier,1.171,14.2495,5.191,33.2333
2012,3,2,9:50:15,32.867,-117.257,-3,Scripps Pier,1.174,14.1949,5.095,33.228
2012,3,2,9:58:15,32.867,-117.257,-3,Scripps Pier,1.164,14.1953,5.183,33.2293
2012,3,2,10:06:15,32.867,-117.257,-3,Scripps Pier,1.165,14.1586,5.171,33.227
2012,3,2,10:14:15,32.867,-117.257,-3,Scripps Pier,1.175,14.1858,5.231,33.2308
2012,3,2,10:22:15,32.867,-117.257,-3,Scripps Pier,1.174,14.1372,5.164,33.23
2012,3,2,10:30:15,32.867,-117.257,-3,Scripps Pier,1.173,14.1888,5.216,33.2348
2012,3,2,10:38:15,32.867,-117.257,-3,Scripps Pier,1.169,14.1419,5.251,33.235
2012,3,2,10:46:15,32.867,-117.257,-3,Scripps Pier,1.164,14.0634,5.271,33.2369
2012,3,2,10:54:15,32.867,-117.257,-3,Scripps Pier,1.163,14.0521,5.191,33.2348
2012,3,2,11:02:15,32.867,-117.257,-3,Scripps Pier,1.165,14.1457,5.289,33.2396
2012,3,2,11:10:15,32.867,-117.257,-3,Scripps Pier,1.16,14.0971,5.27,33.2393
2012,3,2,11:18:15,32.867,-117.257,-3,Scripps Pier,1.158,14.1083,5.392,33.2398
2012,3,2,11:26:15,32.867,-117.257,-3,Scripps Pier,1.164,14.1243,5.365,33.2375
2012,3,2,11:34:15,32.867,-117.257,-3,Scripps Pier,1.166,14.0755,5.24,33.2322
2012,3,2,11:42:15,32.867,-117.257,-3,Scripps Pier,1.153,14.1161,5.317,33.239
2012,3,2,11:50:15,32.867,-117.257,-3,Scripps Pier,1.168,14.0787,5.272,33.2319
2012,3,2,11:58:15,32.867,-117.257,-3,Scripps Pier,1.172,14.0358,5.261,33.2277
2012,3,2,12:06:15,32.867,-117.257,-3,Scripps Pier,1.155,14.0842,5.313,33.2284
2012,3,2,12:14:15,32.867,-117.257,-3,Scripps Pier,1.159,14.0393,5.171,33.2232
