year,month,day,time,latitude,longitude,depth..m.,location,Chlorophyll..ug.L.,Water.Temperature..C.,Pressure..dbar.,Salinity..PSU.
2012,1,1,7:02:15,32.867,-117.257,-3,Scripps Pier,1.221,14.5923,4.895,33.3479
2012,1,1,7:10:15,32.867,-117.257,-3,Scripps Pier,1.143,14.5962,4.905,33.3473
2012,1,1,7:18:15,32.867,-117.257,-3,Scripps Pier,1.218,14.5965,4.959,33.3472
2012,1,1,7:26:15,32.867,-117.257,-3,Scripps Pier,1.126,14.5861,4.937,33.3474
2012,1,1,7:34:15,32.867,-117.257,-3,Scripps Pier,1.013,14.5596,5.032,33.3471
2012,1,1,7:42:15,32.867,-117.257,-3,Scripps Pier,1.081,14.5469,5.011,33.3473
2012,1,1,7:50:15,32.867,-117.257,-3,Scripps Pier,1.155,14.5646,5.096,33.3475
2012,1,1,7:58:15,32.867,-117.257,-3,Scripps Pier,1.144,14.5683,5.11,33.3473
2012,1,1,8:06:15,32.867,-117.257,-3,Scripps Pier,1.008,14.5471,5.196,33.3471
2012,1,1,8:14:15,32.867,-117.257,-3,Scripps Pier,0.952,14.5143,5.182,33.3469
2012,1,1,8:22:15,32.867,-117.257,-3,Scripps Pier,0.97,14.5027,5.177,33.3466
2012,1,1,8:30:15,32.867,-117.257,-3,Scripps Pier,1.104,14.5086,5.205,33.3467
2012,1,1,8:38:15,32.867,-117.257,-3,Scripps Pier,1.054,14.4894,5.207,33.3465
2012,1,1,8:46:15,32.867,-117.257,-3,Scripps Pier,1.024,14.4864,5.297,33.3466
2012,1,1,8:54:15,32.867,-117.257,-3,Scripps Pier,1.042,14.4852,5.242,33.3464
2012,1,1,9:02:15,32.867,-117.257,-3,Scripps Pier,0.992,14.4868,5.314,33.3465
2012,1,1,9:10:15,32.867,-117.257,-3,Scripps Pier,1,14.4991,5.37,33.3468
2012,1,1,9:18:15,32.867,-117.257,-3,Scripps Pier,1.077,14.504,5.282,33.3468
2012,1,1,9:26:15,32.867,-117.257,-3,Scripps Pier,1.075,14.4995,5.367,33.3475
2012,1,1,9:34:15,32.867,-117.257,-3,Scripps Pier,1.099,14.4748,5.354,33.3466
2012,1,1,9:42:15,32.867,-117.257,-3,Scripps Pier,1.264,14.4694,5.393,33.3465
2012,1,1,9:50:15,32.867,-117.257,-3,Scripps Pier,1.316,14.4923,5.367,33.347
2012,1,1,9:58:15,32.867,-117.257,-3,Scripps Pier,1.199,14.5107,5.446,33.3475
2012,1,1,10:06:15,32.867,-117.257,-3,Scripps Pier,1.028,14.4927,5.441,33.3473
2012,1,1,10:14:15,32.867,-117.257,-3,Scripps Pier,1.123,14.5064,5.426,33.3473
2012,1,1,10:22:15,32.867,-117.257,-3,Scripps Pier,1.286,14.5184,5.477,33.3474
2012,1,1,10:30:15,32.867,-117.257,-3,Scripps Pier,1.499,14.2326,5.483,33.3469
2012,1,1,10:38:15,32.867,-117.257,-3,Scripps Pier,1.373,14.2308,5.46,33.347
2012,1,1,10:46:15,32.867,-117.257,-3,Scripps Pier,1.368,14.3181,5.476,33.3472
2012,1,1,10:54:15,32.867,-117.257,-3,Scripps Pier,1.414,14.3744,5.457,33.3474
2012,1,1,11:02:15,32.867,-117.257,-3,Scripps Pier,1.344,14.3586,5.483,33.3471
2012,1,1,11:10:15,32.867,-117.257,-3,Scripps Pier,1.506,14.4184,5.449,33.3474
2012,1,1,11:18:15,32.867,-117.257,-3,Scripps Pier,1.312,14.5474,5.502,33.3486
2012,1,1,11:26:15,32.867,-117.257,-3,Scripps Pier,1.315,14.6005,5.459,33.3497
2012,1,1,11:34:15,32.867,-117.257,-3,Scripps Pier,1.397,14.582,5.45,33.349
2012,1,1,11:42:15,32.867,-117.257,-3,Scripps Pier,1.216,14.6361,5.425,33.3507
2012,1,1,11:50:15,32.867,-117.257,-3,Scripps Pier,1.291,14.5891,5.482,33.3499
2012,1,1,11:58:15,32.867,-117.257,-3,Scripps Pier,1.033,14.6282,5.416,33.3507
2012,1,1,12:06:15,32.867,-117.257,-3,Scripps Pier,0.878,14.6476,5.432,33.3508
2012,1,1,12:14:15,32.867,-117.257,-3,Scripps Pier,0.702,14.6804,5.47,33.3514
2012,1,1,12:22:15,32.867,-117.257,-3,Scripps Pier,0.591,14.7045,5.398,33.3521
2012,1,1,12:30:15,32.867,-117.257,-3,Scripps Pier,0.567,14.7149,5.353,33.3525
2012,1,1,12:38:15,32.867,-117.257,-3,Scripps Pier,0.516,14.7227,5.367,33.353
2012,1,1,12:46:15,32.867,-117.257,-3,Scripps Pier,0.538,14.7253,5.393,33.3529
2012,1,1,12:54:15,32.867,-117.257,-3,Scripps Pier,0.516,14.7169,5.358,33.3529
2012,1,1,13:02:15,32.867,-117.257,-3,Scripps Pier,0.515,14.7188,5.291,33.3532
2012,1,1,13:10:15,32.867,-117.257,-3,Scripps Pier,0.517,14.7103,5.29,33.3532
2012,1,1,13:18:15,32.867,-117.257,-3,Scripps Pier,0.515,14.7121,5.28,33.3536
2012,1,1,13:26:15,32.867,-117.257,-3,Scripps Pier,0.544,14.7163,5.216,33.3534
2012,1,1,13:34:15,32.867,-117.257,-3,Scripps Pier,0.572,14.7168,5.288,33.3536
2012,1,1,13:42:15,32.867,-117.257,-3,Scripps Pier,0.625,14.7135,5.253,33.3534
2012,1,1,13:50:15,32.867,-117.257,-3,Scripps Pier,0.602,14.7131,5.159,33.3533
2012,1,1,13:58:15,32.867,-117.257,-3,Scripps Pier,0.632,14.7067,5.142,33.3536
2012,1,1,14:06:15,32.867,-117.257,-3,Scripps Pier,0.689,14.7056,5.172,33.3533
2012,1,1,14:14:15,32.867,-117.257,-3,Scripps Pier,0.695,14.7019,5.095,33.3534
2012,1,1,14:22:15,32.867,-117.257,-3,Scripps Pier,0.752,14.6946,5.154,33.3532
2012,1,1,14:30:15,32.867,-117.257,-3,Scripps Pier,0.862,14.6801,5.067,33.353
2012,1,1,14:38:15,32.867,-117.257,-3,Scripps Pier,0.982,14.6544,5.071,33.353
2012,1,1,14:46:15,32.867,-117.257,-3,Scripps Pier,0.959,14.6479,5.006,33.3531
2012,1,1,14:54:15,32.867,-117.257,-3,Scripps Pier,0.909,14.6496,4.985,33.3532
2012,1,1,15:02:15,32.867,-117.257,-3,Scripps Pier,0.87,14.6525,5.025,33.3532
2012,1,1,15:10:15,32.867,-117.257,-3,Scripps Pier,0.742,14.6721,5.001,33.3538
2012,1,1,15:18:15,32.867,-117.257,-3,Scripps Pier,0.668,14.6814,4.918,33.3538
2012,1,1,15:26:15,32.867,-117.257,-3,Scripps Pier,0.577,14.6876,4.948,33.354
2012,1,1,15:34:15,32.867,-117.257,-3,Scripps Pier,0.648,14.6679,4.968,33.3537
2012,1,1,15:42:15,32.867,-117.257,-3,Scripps Pier,0.745,14.6547,4.856,33.3535
2012,1,1,15:50:15,32.867,-117.257,-3,Scripps Pier,0.796,14.6369,4.887,33.3533
2012,1,1,15:58:15,32.867,-117.257,-3,Scripps Pier,0.812,14.627,4.868,33.3534
2012,1,1,16:06:15,32.867,-117.257,-3,Scripps Pier,0.86,14.6204,4.86,33.3531
2012,1,1,16:14:15,32.867,-117.257,-3,Scripps Pier,0.879,14.6204,4.814,33.3532
2012,1,1,16:22:15,32.867,-117.257,-3,Scripps Pier,0.886,14.6248,4.791,33.3534
2012,1,1,16:30:15,32.867,-117.257,-3,Scripps Pier,0.821,14.6273,4.773,33.3533
2012,1,1,16:38:15,32.867,-117.257,-3,Scripps Pier,0.857,14.6134,4.729,33.3526
2012,1,1,16:46:15,32.867,-117.257,-3,Scripps Pier,0.89,14.6132,4.784,33.3527
2012,1,1,16:54:15,32.867,-117.257,-3,Scripps Pier,0.743,14.6169,4.806,33.3522
2012,1,1,17:02:15,32.867,-117.257,-3,Scripps Pier,0.667,14.5989,4.77,33.3513
2012,1,1,17:10:15,32.867,-117.257,-3,Scripps Pier,0.709,14.6004,4.702,33.351
2012,1,1,17:18:15,32.867,-117.257,-3,Scripps Pier,0.722,14.5993,4.679,33.3511
2012,1,1,17:26:15,32.867,-117.257,-3,Scripps Pier,0.732,14.6018,4.711,33.3515
2012,1,1,17:34:15,32.867,-117.257,-3,Scripps Pier,0.767,14.6022,4.712,33.3514
2012,1,1,17:42:15,32.867,-117.257,-3,Scripps Pier,0.852,14.6175,4.704,33.352
2012,1,1,17:50:15,32.867,-117.257,-3,Scripps Pier,0.746,14.6255,4.684,33.3519
2012,1,1,17:58:15,32.867,-117.257,-3,Scripps Pier,0.753,14.6324,4.66,33.3514
2012,1,1,18:06:15,32.867,-117.257,-3,Scripps Pier,0.739,14.6338,4.689,33.3515
2012,1,1,18:14:15,32.867,-117.257,-3,Scripps Pier,0.762,14.6313,4.651,33.3512
2012,1,1,18:22:15,32.867,-117.257,-3,Scripps Pier,0.763,14.6217,4.652,33.3516
2012,1,1,18:30:15,32.867,-117.257,-3,Scripps Pier,0.832,14.614,4.661,33.3514
2012,1,1,18:38:15,32.867,-117.257,-3,Scripps Pier,0.806,14.6098,4.654,33.3513
2012,1,1,18:46:15,32.867,-117.257,-3,Scripps Pier,0.752,14.6116,4.654,33.3516
2012,1,1,18:54:15,32.867,-117.257,-3,Scripps Pier,0.663,14.6245,4.627,33.3513
2012,1,1,19:02:15,32.867,-117.257,-3,Scripps Pier,0.669,14.6566,4.661,33.3511
2012,1,1,19:10:15,32.867,-117.257,-3,Scripps Pier,0.697,14.6955,4.647,33.351
2012,1,1,19:18:15,32.867,-117.257,-3,Scripps Pier,1.206,14.621,4.675,33.3504
2012,1,1,19:26:15,32.867,-117.257,-3,Scripps Pier,1.484,14.5651,4.66,33.3493
2012,1,1,19:34:15,32.867,-117.257,-3,Scripps Pier,1.301,14.5614,4.703,33.3496
2012,1,1,19:42:15,32.867,-117.257,-3,Scripps Pier,1.242,14.5913,4.639,33.3496
2012,1,1,19:50:15,32.867,-117.257,-3,Scripps Pier,0.991,14.6614,4.638,33.3505
2012,1,1,19:58:15,32.867,-117.257,-3,Scripps Pier,1.03,14.6299,4.713,33.3507
2012,1,1,20:06:15,32.867,-117.257,-3,Scripps Pier,0.716,14.744,4.7,33.3505
2012,1,1,20:14:15,32.867,-117.257,-3,Scripps Pier,0.711,14.7377,4.666,33.3508
2012,1,1,20:22:15,32.867,-117.257,-3,Scripps Pier,0.655,14.6625,4.663,33.3495
2012,1,1,20:30:15,32.867,-117.257,-3,Scripps Pier,0.63,14.5833,4.718,33.3489
2012,1,1,20:38:15,32.867,-117.257,-3,Scripps Pier,0.422,14.2347,4.756,33.3477
2012,1,1,20:46:15,32.867,-117.257,-3,Scripps Pier,0.39,14.1666,4.725,33.348
2012,1,1,20:54:15,32.867,-117.257,-3,Scripps Pier,0.397,14.1739,4.716,33.3474
2012,1,1,21:02:15,32.867,-117.257,-3,Scripps Pier,0.377,14.1472,4.765,33.3476
2012,1,1,21:10:15,32.867,-117.257,-3,Scripps Pier,0.36,14.088,4.684,33.3475
2012,1,1,21:18:15,32.867,-117.257,-3,Scripps Pier,0.416,14.1429,4.767,33.3478
2012,1,1,21:26:15,32.867,-117.257,-3,Scripps Pier,0.491,14.1728,4.724,33.3478
2012,1,1,21:34:15,32.867,-117.257,-3,Scripps Pier,0.473,14.1091,4.729,33.3477
2012,1,1,21:42:15,32.867,-117.257,-3,Scripps Pier,0.489,14.1254,4.763,33.3491
2012,1,1,21:50:15,32.867,-117.257,-3,Scripps Pier,0.6,14.3067,4.773,33.3473
2012,1,1,21:58:15,32.867,-117.257,-3,Scripps Pier,0.539,14.2878,4.783,33.3473
2012,1,1,22:06:15,32.867,-117.257,-3,Scripps Pier,0.603,14.4922,4.759,33.3483
2012,1,1,22:14:15,32.867,-117.257,-3,Scripps Pier,0.636,14.5283,4.776,33.349
2012,1,1,22:22:15,32.867,-117.257,-3,Scripps Pier,0.59,14.5358,4.847,33.348
2012,1,1,22:30:15,32.867,-117.257,-3,Scripps Pier,0.633,14.5229,4.808,33.3492
2012,1,1,22:38:15,32.867,-117.257,-3,Scripps Pier,0.616,14.6566,4.837,33.3496
2012,1,1,22:46:15,32.867,-117.257,-3,Scripps Pier,0.652,14.623,4.79,33.3485
2012,1,1,22:54:15,32.867,-117.257,-3,Scripps Pier,0.637,14.7281,4.903,33.3488
2012,1,1,23:02:15,32.867,-117.257,-3,Scripps Pier,0.661,14.717,4.8,33.349
2012,1,1,23:10:15,32.867,-117.257,-3,Scripps Pier,0.772,14.6606,4.83,33.3491
2012,1,1,23:18:15,32.867,-117.257,-3,Scripps Pier,0.729,14.6367,4.885,33.3484
2012,1,1,23:26:15,32.867,-117.257,-3,Scripps Pier,1.026,14.5972,4.885,33.3487
2012,1,1,23:34:15,32.867,-117.257,-3,Scripps Pier,1.199,14.586,4.91,33.3493
2012,1,1,23:42:15,32.867,-117.257,-3,Scripps Pier,1.286,14.647,4.874,33.3498
2012,1,1,23:50:15,32.867,-117.257,-3,Scripps Pier,1.313,14.6586,4.86,33.3499
2012,1,1,23:58:15,32.867,-117.257,-3,Scripps Pier,1.05,14.7567,4.878,33.3507
2012,1,2,0:06:15,32.867,-117.257,-3,Scripps Pier,0.915,14.7725,4.86,33.3498
2012,1,2,0:14:15,32.867,-117.257,-3,Scripps Pier,0.833,14.7729,4.875,33.3501
2012,1,2,0:22:15,32.867,-117.257,-3,Scripps Pier,0.979,14.8086,4.892,33.3495
2012,1,2,0:30:15,32.867,-117.257,-3,Scripps Pier,1.14,14.745,4.864,33.3495
2012,1,2,0:38:15,32.867,-117.257,-3,Scripps Pier,1.083,14.8082,4.887,33.3516
2012,1,2,0:46:15,32.867,-117.257,-3,Scripps Pier,0.866,14.8185,4.838,33.3499
2012,1,2,0:54:15,32.867,-117.257,-3,Scripps Pier,0.826,14.8088,4.848,33.3497
2012,1,2,1:02:15,32.867,-117.257,-3,Scripps Pier,0.779,14.7654,4.777,33.3497
2012,1,2,1:10:15,32.867,-117.257,-3,Scripps Pier,0.839,14.7545,4.841,33.3497
2012,1,2,1:18:15,32.867,-117.257,-3,Scripps Pier,1.389,14.6857,4.847,33.3495
2012,1,2,1:26:15,32.867,-117.257,-3,Scripps Pier,1.121,14.6944,4.857,33.349
2012,1,2,1:34:15,32.867,-117.257,-3,Scripps Pier,1.114,14.7045,4.863,33.3499
2012,1,2,1:42:15,32.867,-117.257,-3,Scripps Pier,1.078,14.7528,4.763,33.3488
2012,1,2,1:50:15,32.867,-117.257,-3,Scripps Pier,1.154,14.7334,4.798,33.3499
2012,1,2,1:58:15,32.867,-117.257,-3,Scripps Pier,0.862,14.7345,4.83,33.3496
2012,1,2,2:06:15,32.867,-117.257,-3,Scripps Pier,0.817,14.7238,4.798,33.3499
2012,1,2,2:14:15,32.867,-117.257,-3,Scripps Pier,0.841,14.7363,4.823,33.3497
2012,1,2,2:22:15,32.867,-117.257,-3,Scripps Pier,0.773,14.7353,4.759,33.3495
2012,1,2,2:30:15,32.867,-117.257,-3,Scripps Pier,0.699,14.7273,4.722,33.3494
2012,1,2,2:38:15,32.867,-117.257,-3,Scripps Pier,0.721,14.7368,4.721,33.3493
2012,1,2,2:46:15,32.867,-117.257,-3,Scripps Pier,0.795,14.729,4.799,33.3493
2012,1,2,2:54:15,32.867,-117.257,-3,Scripps Pier,0.768,14.732,4.763,33.3489
2012,1,2,3:02:15,32.867,-117.257,-3,Scripps Pier,0.759,14.7316,4.723,33.3491
2012,1,2,3:10:15,32.867,-117.257,-3,Scripps Pier,0.761,14.7295,4.749,33.3492
2012,1,2,3:18:15,32.867,-117.257,-3,Scripps Pier,0.779,14.7205,4.79,33.3488
2012,1,2,3:26:15,32.867,-117.257,-3,Scripps Pier,0.779,14.7174,4.712,33.3491
2012,1,2,3:34:15,32.867,-117.257,-3,Scripps Pier,0.799,14.7115,4.744,33.3492
2012,1,2,3:42:15,32.867,-117.257,-3,Scripps Pier,0.775,14.7104,4.729,33.3493
2012,1,2,3:50:15,32.867,-117.257,-3,Scripps Pier,0.813,14.7011,4.687,33.3491
2012,1,2,3:58:15,32.867,-117.257,-3,Scripps Pier,0.832,14.6963,4.714,33.3491
2012,1,2,4:06:15,32.867,-117.257,-3,Scripps Pier,0.807,14.6963,4.683,33.3491
2012,1,2,4:14:15,32.867,-117.257,-3,Scripps Pier,0.783,14.6963,4.711,33.349
2012,1,2,4:22:15,32.867,-117.257,-3,Scripps Pier,0.765,14.6992,4.724,33.3493
2012,1,2,4:30:15,32.867,-117.257,-3,Scripps Pier,0.814,14.7035,4.703,33.3494
2012,1,2,4:38:15,32.867,-117.257,-3,Scripps Pier,0.835,14.6885,4.7,33.3494
2012,1,2,4:46:15,32.867,-117.257,-3,Scripps Pier,0.813,14.6762,4.684,33.3494
2012,1,2,4:54:15,32.867,-117.257,-3,Scripps Pier,0.845,14.681,4.658,33.3495
2012,1,2,5:02:15,32.867,-117.257,-3,Scripps Pier,0.855,14.6985,4.669,33.3493
2012,1,2,5:10:15,32.867,-117.257,-3,Scripps Pier,0.898,14.6857,4.683,33.3494
2012,1,2,5:18:15,32.867,-117.257,-3,Scripps Pier,0.768,14.6155,4.68,33.3491
2012,1,2,5:26:15,32.867,-117.257,-3,Scripps Pier,0.897,14.6302,4.691,33.3487
2012,1,2,5:34:15,32.867,-117.257,-3,Scripps Pier,0.906,14.6347,4.669,33.349
2012,1,2,5:42:15,32.867,-117.257,-3,Scripps Pier,1.134,14.621,4.653,33.3492
2012,1,2,5:50:15,32.867,-117.257,-3,Scripps Pier,1.12,14.6275,4.703,33.3488
2012,1,2,5:58:15,32.867,-117.257,-3,Scripps Pier,0.97,14.6271,4.731,33.3482
2012,1,2,6:06:15,32.867,-117.257,-3,Scripps Pier,1.011,14.6192,4.759,33.3482
2012,1,2,6:14:15,32.867,-117.257,-3,Scripps Pier,1.093,14.6253,4.745,33.3484
2012,1,2,6:22:15,32.867,-117.257,-3,Scripps Pier,1.06,14.6348,4.743,33.3484
2012,1,2,6:30:15,32.867,-117.257,-3,Scripps Pier,1.168,14.6394,4.775,33.3486
2012,1,2,6:38:15,32.867,-117.257,-3,Scripps Pier,1.001,14.6286,4.789,33.348
2012,1,2,6:46:15,32.867,-117.257,-3,Scripps Pier,1.017,14.6015,4.821,33.3478
2012,1,2,6:54:15,32.867,-117.257,-3,Scripps Pier,1.358,14.5427,4.842,33.3476
2012,1,2,7:02:15,32.867,-117.257,-3,Scripps Pier,1.424,14.5888,4.853,33.3487
2012,1,2,7:10:15,32.867,-117.257,-3,Scripps Pier,1.149,14.6177,4.878,33.3486
2012,1,2,7:18:15,32.867,-117.257,-3,Scripps Pier,1.096,14.6033,4.873,33.3488
2012,1,2,7:26:15,32.867,-117.257,-3,Scripps Pier,1.113,14.6147,4.855,33.3487
2012,1,2,7:34:15,32.867,-117.257,-3,Scripps Pier,1.274,14.6104,4.96,33.3484
2012,1,2,7:42:15,32.867,-117.257,-3,Scripps Pier,1.209,14.6256,4.943,33.3482
2012,1,2,7:50:15,32.867,-117.257,-3,Scripps Pier,1.079,14.6105,4.956,33.3475
2012,1,2,7:58:15,32.867,-117.257,-3,Scripps Pier,1.12,14.5969,4.985,33.3483
2012,1,2,8:06:15,32.867,-117.257,-3,Scripps Pier,0.873,14.6019,5.019,33.3479
2012,1,2,8:14:15,32.867,-117.257,-3,Scripps Pier,0.86,14.6054,5.038,33.3478
2012,1,2,8:22:15,32.867,-117.257,-3,Scripps Pier,0.875,14.5506,5.053,33.3468
2012,1,2,8:30:15,32.867,-117.257,-3,Scripps Pier,0.811,14.5102,5.092,33.3473
2012,1,2,8:38:15,32.867,-117.257,-3,Scripps Pier,0.824,14.488,5.076,33.3459
2012,1,2,8:46:15,32.867,-117.257,-3,Scripps Pier,0.844,14.5301,5.087,33.3456
2012,1,2,8:54:15,32.867,-117.257,-3,Scripps Pier,0.864,14.576,5.121,33.3461
2012,1,2,9:02:15,32.867,-117.257,-3,Scripps Pier,0.781,14.5724,5.193,33.3461
2012,1,2,9:10:15,32.867,-117.257,-3,Scripps Pier,0.728,14.3321,5.208,33.3449
2012,1,2,9:18:15,32.867,-117.257,-3,Scripps Pier,0.705,14.058,5.225,33.3468
2012,1,2,9:26:15,32.867,-117.257,-3,Scripps Pier,0.779,14.2049,5.259,33.3447
2012,1,2,9:34:15,32.867,-117.257,-3,Scripps Pier,0.869,13.9656,5.242,33.3467
2012,1,2,9:42:15,32.867,-117.257,-3,Scripps Pier,0.805,13.7977,5.31,33.347
2012,1,2,9:50:15,32.867,-117.257,-3,Scripps Pier,0.764,13.8099,5.325,33.3461
2012,1,2,9:58:15,32.867,-117.257,-3,Scripps Pier,0.744,13.9797,5.325,33.3465
2012,1,2,10:06:15,32.867,-117.257,-3,Scripps Pier,0.642,13.743,5.342,33.3471
2012,1,2,10:14:15,32.867,-117.257,-3,Scripps Pier,0.689,13.903,5.379,33.3485
2012,1,2,10:22:15,32.867,-117.257,-3,Scripps Pier,0.704,13.9797,5.412,33.3463
2012,1,2,10:30:15,32.867,-117.257,-3,Scripps Pier,0.671,13.9399,5.423,33.3465
2012,1,2,10:38:15,32.867,-117.257,-3,Scripps Pier,0.627,13.9108,5.408,33.3472
2012,1,2,10:46:15,32.867,-117.257,-3,Scripps Pier,0.553,13.7404,5.43,33.3471
2012,1,2,10:54:15,32.867,-117.257,-3,Scripps Pier,0.638,13.9278,5.411,33.347
2012,1,2,11:02:15,32.867,-117.257,-3,Scripps Pier,0.518,13.8123,5.458,33.346
2012,1,2,11:10:15,32.867,-117.257,-3,Scripps Pier,0.792,13.9863,5.481,33.3477
2012,1,2,11:18:15,32.867,-117.257,-3,Scripps Pier,1.032,14.0765,5.449,33.3464
2012,1,2,11:26:15,32.867,-117.257,-3,Scripps Pier,1.159,14.0739,5.482,33.346
2012,1,2,11:34:15,32.867,-117.257,-3,Scripps Pier,1.098,14.1437,5.489,33.3462
2012,1,2,11:42:15,32.867,-117.257,-3,Scripps Pier,1.246,14.1298,5.514,33.3469
2012,1,2,11:50:15,32.867,-117.257,-3,Scripps Pier,1.22,13.998,5.549,33.3462
2012,1,2,11:58:15,32.867,-117.257,-3,Scripps Pier,1.259,13.9639,5.459,33.3471
2012,1,2,12:06:15,32.867,-117.257,-3,Scripps Pier,0.898,14.3214,5.466,33.3469
2012,1,2,12:14:15,32.867,-117.257,-3,Scripps Pier,1.181,14.2942,5.512,33.3472
